hauljoin,vessel,cruise,haul,stratum,area_id,year,latitude,longitude,start_time,species_code,common_name,specimenid,length_mm,weight_g,age,sex,stationid,cpue_kg_km2,number_fish,cpue_no_km2,effot_km2
-17551,162,201801,6,10,1,2018,57.99573,-158.96773,6/3/2018 14:57,21720,Pacific cod,18,300,285,1,1,NA,NA,NA,NA,NA
-17552,162,201801,7,10,1,2018,58.28942,-159.970165,6/4/2018 6:33,21720,Pacific cod,19,620,2490,6,2,NA,NA,NA,NA,NA
-17552,162,201801,7,10,1,2018,58.28942,-159.970165,6/4/2018 6:33,21720,Pacific cod,20,630,2565,5,2,NA,NA,NA,NA,NA
-17552,162,201801,7,10,1,2018,58.28942,-159.970165,6/4/2018 6:33,21720,Pacific cod,21,530,1580,3,1,NA,NA,NA,NA,NA
-17552,162,201801,7,10,1,2018,58.28942,-159.970165,6/4/2018 6:33,21720,Pacific cod,22,540,1855,4,1,NA,NA,NA,NA,NA
-17553,162,201801,12,31,3,2018,56.67416,-160.980775,6/5/2018 6:37,21720,Pacific cod,39,710,4915,5,1,NA,NA,NA,NA,NA
-17553,162,201801,12,31,3,2018,56.67416,-160.980775,6/5/2018 6:37,21720,Pacific cod,40,410,735,3,1,NA,NA,NA,NA,NA
-17553,162,201801,12,31,3,2018,56.67416,-160.980775,6/5/2018 6:37,21720,Pacific cod,41,490,1080,3,1,NA,NA,NA,NA,NA
-17553,162,201801,12,31,3,2018,56.67416,-160.980775,6/5/2018 6:37,21720,Pacific cod,42,370,545,2,2,NA,NA,NA,NA,NA
-17554,162,201801,13,10,1,2018,56.34424,-161.63017,6/5/2018 10:17,21720,Pacific cod,43,640,2975,5,2,NA,NA,NA,NA,NA
-17554,162,201801,13,10,1,2018,56.34424,-161.63017,6/5/2018 10:17,21720,Pacific cod,44,520,1325,3,2,NA,NA,NA,NA,NA
-17554,162,201801,13,10,1,2018,56.34424,-161.63017,6/5/2018 10:17,21720,Pacific cod,45,570,1900,5,1,NA,NA,NA,NA,NA
-17554,162,201801,13,10,1,2018,56.34424,-161.63017,6/5/2018 10:17,21720,Pacific cod,46,410,800,3,2,NA,NA,NA,NA,NA
-17555,162,201801,14,31,3,2018,56.66262,-161.59533,6/5/2018 12:53,21720,Pacific cod,47,560,1900,5,1,NA,NA,NA,NA,NA
-17555,162,201801,14,31,3,2018,56.66262,-161.59533,6/5/2018 12:53,21720,Pacific cod,48,690,3785,6,2,NA,NA,NA,NA,NA
-17555,162,201801,14,31,3,2018,56.66262,-161.59533,6/5/2018 12:53,21720,Pacific cod,49,500,1280,5,2,NA,NA,NA,NA,NA
-17555,162,201801,14,31,3,2018,56.66262,-161.59533,6/5/2018 12:53,21720,Pacific cod,50,400,665,3,2,NA,NA,NA,NA,NA
-17556,162,201801,15,31,3,2018,56.9919,-161.57087,6/5/2018 15:29,21720,Pacific cod,51,800,5950,7,2,NA,NA,NA,NA,NA
-17556,162,201801,15,31,3,2018,56.9919,-161.57087,6/5/2018 15:29,21720,Pacific cod,52,760,5520,7,2,NA,NA,NA,NA,NA
-17556,162,201801,15,31,3,2018,56.9919,-161.57087,6/5/2018 15:29,21720,Pacific cod,53,790,5510,7,2,NA,NA,NA,NA,NA
-17556,162,201801,15,31,3,2018,56.9919,-161.57087,6/5/2018 15:29,21720,Pacific cod,54,910,8980,8,2,NA,NA,NA,NA,NA
-17579,162,201801,20,10,1,2018,58.334315,-162.693175,6/7/2018 6:32,21720,Pacific cod,71,540,1815,3,2,NA,NA,NA,NA,NA
-17579,162,201801,20,10,1,2018,58.334315,-162.693175,6/7/2018 6:32,21720,Pacific cod,72,550,2205,5,2,NA,NA,NA,NA,NA
-17579,162,201801,20,10,1,2018,58.334315,-162.693175,6/7/2018 6:32,21720,Pacific cod,73,600,2650,5,2,NA,NA,NA,NA,NA
-17579,162,201801,20,10,1,2018,58.334315,-162.693175,6/7/2018 6:32,21720,Pacific cod,74,590,2180,5,2,NA,NA,NA,NA,NA
-17580,162,201801,21,10,1,2018,58.012835,-162.753145,6/7/2018 8:58,21720,Pacific cod,75,670,3180,6,1,NA,NA,NA,NA,NA
-17580,162,201801,21,10,1,2018,58.012835,-162.753145,6/7/2018 8:58,21720,Pacific cod,76,500,1325,4,2,NA,NA,NA,NA,NA
-17580,162,201801,21,10,1,2018,58.012835,-162.753145,6/7/2018 8:58,21720,Pacific cod,77,370,480,3,2,NA,NA,NA,NA,NA
-17580,162,201801,21,10,1,2018,58.012835,-162.753145,6/7/2018 8:58,21720,Pacific cod,78,200,80,1,2,NA,NA,NA,NA,NA
-17581,162,201801,22,10,1,2018,57.66928,-162.76044,6/7/2018 11:33,21720,Pacific cod,79,550,1440,4,1,NA,NA,NA,NA,NA
-17581,162,201801,22,10,1,2018,57.66928,-162.76044,6/7/2018 11:33,21720,Pacific cod,80,410,755,3,1,NA,NA,NA,NA,NA
-17581,162,201801,22,10,1,2018,57.66928,-162.76044,6/7/2018 11:33,21720,Pacific cod,81,480,1150,3,1,NA,NA,NA,NA,NA
-17581,162,201801,22,10,1,2018,57.66928,-162.76044,6/7/2018 11:33,21720,Pacific cod,82,390,575,3,2,NA,NA,NA,NA,NA
-17582,162,201801,23,10,1,2018,57.33554,-162.76961,6/7/2018 14:11,21720,Pacific cod,83,380,575,3,2,NA,NA,NA,NA,NA
-17582,162,201801,23,10,1,2018,57.33554,-162.76961,6/7/2018 14:11,21720,Pacific cod,84,240,130,1,2,NA,NA,NA,NA,NA
-17582,162,201801,23,10,1,2018,57.33554,-162.76961,6/7/2018 14:11,21720,Pacific cod,85,570,1950,5,1,NA,NA,NA,NA,NA
-17582,162,201801,23,10,1,2018,57.33554,-162.76961,6/7/2018 14:11,21720,Pacific cod,86,400,630,3,1,NA,NA,NA,NA,NA
-17583,162,201801,24,31,3,2018,57.001675,-162.78061,6/7/2018 16:46,21720,Pacific cod,87,330,335,2,2,NA,NA,NA,NA,NA
-17583,162,201801,24,31,3,2018,57.001675,-162.78061,6/7/2018 16:46,21720,Pacific cod,88,350,395,3,2,NA,NA,NA,NA,NA
-17584,162,201801,29,31,3,2018,55.327385,-164.01373,6/9/2018 6:32,21720,Pacific cod,102,450,935,3,1,NA,NA,NA,NA,NA
-17584,162,201801,29,31,3,2018,55.327385,-164.01373,6/9/2018 6:32,21720,Pacific cod,103,580,2190,4,2,NA,NA,NA,NA,NA
-17584,162,201801,29,31,3,2018,55.327385,-164.01373,6/9/2018 6:32,21720,Pacific cod,104,650,2445,5,2,NA,NA,NA,NA,NA
-17584,162,201801,29,31,3,2018,55.327385,-164.01373,6/9/2018 6:32,21720,Pacific cod,105,640,2425,5,2,NA,NA,NA,NA,NA
-17585,162,201801,30,31,3,2018,55.673105,-164.00445,6/9/2018 9:21,21720,Pacific cod,106,830,6490,6,1,NA,NA,NA,NA,NA
-17585,162,201801,30,31,3,2018,55.673105,-164.00445,6/9/2018 9:21,21720,Pacific cod,107,720,4110,6,2,NA,NA,NA,NA,NA
-17585,162,201801,30,31,3,2018,55.673105,-164.00445,6/9/2018 9:21,21720,Pacific cod,108,510,1300,3,1,NA,NA,NA,NA,NA
-17586,162,201801,31,31,3,2018,55.994925,-164.047005,6/9/2018 11:55,21720,Pacific cod,109,460,945,3,1,NA,NA,NA,NA,NA
-17586,162,201801,31,31,3,2018,55.994925,-164.047005,6/9/2018 11:55,21720,Pacific cod,110,530,1645,4,1,NA,NA,NA,NA,NA
-17586,162,201801,31,31,3,2018,55.994925,-164.047005,6/9/2018 11:55,21720,Pacific cod,111,520,1410,3,1,NA,NA,NA,NA,NA
-17586,162,201801,31,31,3,2018,55.994925,-164.047005,6/9/2018 11:55,21720,Pacific cod,112,620,2525,5,1,NA,NA,NA,NA,NA
-17587,162,201801,32,31,3,2018,56.33073,-164.01042,6/9/2018 14:33,21720,Pacific cod,113,690,3740,5,1,NA,NA,NA,NA,NA
-17587,162,201801,32,31,3,2018,56.33073,-164.01042,6/9/2018 14:33,21720,Pacific cod,114,840,6965,6,2,NA,NA,NA,NA,NA
-17587,162,201801,32,31,3,2018,56.33073,-164.01042,6/9/2018 14:33,21720,Pacific cod,115,670,3695,5,2,NA,NA,NA,NA,NA
-17587,162,201801,32,31,3,2018,56.33073,-164.01042,6/9/2018 14:33,21720,Pacific cod,116,480,1190,3,2,NA,NA,NA,NA,NA
-17588,162,201801,33,31,3,2018,56.66429,-164.00561,6/9/2018 17:05,21720,Pacific cod,117,430,795,3,1,NA,NA,NA,NA,NA
-17588,162,201801,33,31,3,2018,56.66429,-164.00561,6/9/2018 17:05,21720,Pacific cod,118,800,6480,6,2,NA,NA,NA,NA,NA
-17588,162,201801,33,31,3,2018,56.66429,-164.00561,6/9/2018 17:05,21720,Pacific cod,119,860,8225,7,2,NA,NA,NA,NA,NA
-17588,162,201801,33,31,3,2018,56.66429,-164.00561,6/9/2018 17:05,21720,Pacific cod,120,510,1300,4,2,NA,NA,NA,NA,NA
-17589,162,201801,25,31,3,2018,56.675065,-162.782905,6/8/2018 6:37,21720,Pacific cod,89,550,1780,5,1,NA,NA,NA,NA,NA
-17589,162,201801,25,31,3,2018,56.675065,-162.782905,6/8/2018 6:37,21720,Pacific cod,90,460,860,3,1,NA,NA,NA,NA,NA
-17589,162,201801,25,31,3,2018,56.675065,-162.782905,6/8/2018 6:37,21720,Pacific cod,91,620,2970,5,2,NA,NA,NA,NA,NA
-17589,162,201801,25,31,3,2018,56.675065,-162.782905,6/8/2018 6:37,21720,Pacific cod,92,450,965,3,2,NA,NA,NA,NA,NA
-17590,162,201801,26,31,3,2018,56.3381,-162.79921,6/8/2018 9:23,21720,Pacific cod,93,720,4115,5,2,NA,NA,NA,NA,NA
-17590,162,201801,26,31,3,2018,56.3381,-162.79921,6/8/2018 9:23,21720,Pacific cod,94,730,4810,6,2,NA,NA,NA,NA,NA
-17590,162,201801,26,31,3,2018,56.3381,-162.79921,6/8/2018 9:23,21720,Pacific cod,95,670,3885,5,2,NA,NA,NA,NA,NA
-17590,162,201801,26,31,3,2018,56.3381,-162.79921,6/8/2018 9:23,21720,Pacific cod,96,720,4770,6,2,NA,NA,NA,NA,NA
-17591,162,201801,27,31,3,2018,55.997235,-162.817935,6/8/2018 12:05,21720,Pacific cod,97,590,2165,5,1,NA,NA,NA,NA,NA
-17591,162,201801,27,31,3,2018,55.997235,-162.817935,6/8/2018 12:05,21720,Pacific cod,98,610,2500,5,1,NA,NA,NA,NA,NA
-17591,162,201801,27,31,3,2018,55.997235,-162.817935,6/8/2018 12:05,21720,Pacific cod,99,590,1750,5,1,NA,NA,NA,NA,NA
-17591,162,201801,27,31,3,2018,55.997235,-162.817935,6/8/2018 12:05,21720,Pacific cod,100,540,1750,3,2,NA,NA,NA,NA,NA
-17592,162,201801,28,10,1,2018,55.664905,-162.837335,6/8/2018 14:50,21720,Pacific cod,101,250,130,1,1,NA,NA,NA,NA,NA
-17594,162,201801,35,31,3,2018,57.32822,-164.00825,6/10/2018 9:07,21720,Pacific cod,121,210,70,1,2,NA,NA,NA,NA,NA
-17595,162,201801,36,10,1,2018,57.65412,-164.00769,6/10/2018 11:54,21720,Pacific cod,122,690,3400,5,1,NA,NA,NA,NA,NA
-17595,162,201801,36,10,1,2018,57.65412,-164.00769,6/10/2018 11:54,21720,Pacific cod,123,380,570,3,1,NA,NA,NA,NA,NA
-17595,162,201801,36,10,1,2018,57.65412,-164.00769,6/10/2018 11:54,21720,Pacific cod,124,230,130,1,1,NA,NA,NA,NA,NA
-17595,162,201801,36,10,1,2018,57.65412,-164.00769,6/10/2018 11:54,21720,Pacific cod,125,430,745,3,1,NA,NA,NA,NA,NA
-17596,162,201801,37,10,1,2018,57.98762,-164.0255,6/10/2018 14:39,21720,Pacific cod,126,320,290,2,1,NA,NA,NA,NA,NA
-17596,162,201801,37,10,1,2018,57.98762,-164.0255,6/10/2018 14:39,21720,Pacific cod,127,260,180,NA,1,NA,NA,NA,NA,NA
-17596,162,201801,37,10,1,2018,57.98762,-164.0255,6/10/2018 14:39,21720,Pacific cod,128,610,2345,5,2,NA,NA,NA,NA,NA
-17596,162,201801,37,10,1,2018,57.98762,-164.0255,6/10/2018 14:39,21720,Pacific cod,129,360,435,3,2,NA,NA,NA,NA,NA
-17597,162,201801,38,10,1,2018,58.32642,-164.004615,6/11/2018 6:28,21720,Pacific cod,130,270,185,1,1,NA,NA,NA,NA,NA
-17597,162,201801,38,10,1,2018,58.32642,-164.004615,6/11/2018 6:28,21720,Pacific cod,131,370,455,3,2,NA,NA,NA,NA,NA
-17597,162,201801,38,10,1,2018,58.32642,-164.004615,6/11/2018 6:28,21720,Pacific cod,132,390,590,3,2,NA,NA,NA,NA,NA
-17597,162,201801,38,10,1,2018,58.32642,-164.004615,6/11/2018 6:28,21720,Pacific cod,133,410,725,2,2,NA,NA,NA,NA,NA
-17598,162,201801,39,10,1,2018,58.65837,-164.00462,6/11/2018 9:03,21720,Pacific cod,134,610,2590,5,1,NA,NA,NA,NA,NA
-17598,162,201801,39,10,1,2018,58.65837,-164.00462,6/11/2018 9:03,21720,Pacific cod,135,390,555,4,1,NA,NA,NA,NA,NA
-17598,162,201801,39,10,1,2018,58.65837,-164.00462,6/11/2018 9:03,21720,Pacific cod,136,610,2410,4,1,NA,NA,NA,NA,NA
-17598,162,201801,39,10,1,2018,58.65837,-164.00462,6/11/2018 9:03,21720,Pacific cod,137,400,600,3,2,NA,NA,NA,NA,NA
-17599,162,201801,40,10,1,2018,58.99622,-164.011975,6/11/2018 11:42,21720,Pacific cod,138,240,135,1,1,NA,NA,NA,NA,NA
-17599,162,201801,40,10,1,2018,58.99622,-164.011975,6/11/2018 11:42,21720,Pacific cod,139,710,3650,5,2,NA,NA,NA,NA,NA
-17599,162,201801,40,10,1,2018,58.99622,-164.011975,6/11/2018 11:42,21720,Pacific cod,140,730,4185,6,2,NA,NA,NA,NA,NA
-17599,162,201801,40,10,1,2018,58.99622,-164.011975,6/11/2018 11:42,21720,Pacific cod,141,700,4745,5,2,NA,NA,NA,NA,NA
-17600,162,201801,41,10,1,2018,58.9997,-164.653835,6/11/2018 14:08,21720,Pacific cod,142,640,3105,5,1,NA,NA,NA,NA,NA
-17600,162,201801,41,10,1,2018,58.9997,-164.653835,6/11/2018 14:08,21720,Pacific cod,143,540,1655,3,1,NA,NA,NA,NA,NA
-17600,162,201801,41,10,1,2018,58.9997,-164.653835,6/11/2018 14:08,21720,Pacific cod,144,260,145,1,1,NA,NA,NA,NA,NA
-17600,162,201801,41,10,1,2018,58.9997,-164.653835,6/11/2018 14:08,21720,Pacific cod,145,560,2010,4,2,NA,NA,NA,NA,NA
-17601,162,201801,42,10,1,2018,59.30725,-164.65582,6/11/2018 16:33,21720,Pacific cod,146,530,1930,4,1,NA,NA,NA,NA,NA
-17601,162,201801,42,10,1,2018,59.30725,-164.65582,6/11/2018 16:33,21720,Pacific cod,147,650,2524,5,2,NA,NA,NA,NA,NA
-17601,162,201801,42,10,1,2018,59.30725,-164.65582,6/11/2018 16:33,21720,Pacific cod,148,630,2866,5,2,NA,NA,NA,NA,NA
-17601,162,201801,42,10,1,2018,59.30725,-164.65582,6/11/2018 16:33,21720,Pacific cod,149,640,2658,5,1,NA,NA,NA,NA,NA
-17680,162,201801,74,50,5,2018,55.34722,-167.55333,6/20/2018 7:06,21720,Pacific cod,253,680,3790,5,2,NA,NA,NA,NA,NA
-17680,162,201801,74,50,5,2018,55.34722,-167.55333,6/20/2018 7:06,21720,Pacific cod,254,530,1665,5,2,NA,NA,NA,NA,NA
-17680,162,201801,74,50,5,2018,55.34722,-167.55333,6/20/2018 7:06,21720,Pacific cod,255,510,1570,4,2,NA,NA,NA,NA,NA
-17681,162,201801,75,50,5,2018,55.33525,-166.975395,6/20/2018 9:45,21720,Pacific cod,256,560,1925,4,1,NA,NA,NA,NA,NA
-17681,162,201801,75,50,5,2018,55.33525,-166.975395,6/20/2018 9:45,21720,Pacific cod,257,570,1895,4,1,NA,NA,NA,NA,NA
-17681,162,201801,75,50,5,2018,55.33525,-166.975395,6/20/2018 9:45,21720,Pacific cod,258,680,3040,5,2,NA,NA,NA,NA,NA
-17681,162,201801,75,50,5,2018,55.33525,-166.975395,6/20/2018 9:45,21720,Pacific cod,259,740,4875,6,2,NA,NA,NA,NA,NA
-17683,162,201801,52,10,1,2018,58.005855,-164.62852,6/15/2018 6:32,21720,Pacific cod,186,380,540,2,1,NA,NA,NA,NA,NA
-17683,162,201801,52,10,1,2018,58.005855,-164.62852,6/15/2018 6:32,21720,Pacific cod,187,380,530,2,1,NA,NA,NA,NA,NA
-17683,162,201801,52,10,1,2018,58.005855,-164.62852,6/15/2018 6:32,21720,Pacific cod,188,820,7425,6,2,NA,NA,NA,NA,NA
-17683,162,201801,52,10,1,2018,58.005855,-164.62852,6/15/2018 6:32,21720,Pacific cod,189,440,890,3,2,NA,NA,NA,NA,NA
-17684,162,201801,53,10,1,2018,57.68272,-164.640385,6/15/2018 9:25,21720,Pacific cod,190,330,370,2,2,NA,NA,NA,NA,NA
-17684,162,201801,53,10,1,2018,57.68272,-164.640385,6/15/2018 9:25,21720,Pacific cod,191,490,980,3,2,NA,NA,NA,NA,NA
-17684,162,201801,53,10,1,2018,57.68272,-164.640385,6/15/2018 9:25,21720,Pacific cod,192,860,8715,8,2,NA,NA,NA,NA,NA
-17684,162,201801,53,10,1,2018,57.68272,-164.640385,6/15/2018 9:25,21720,Pacific cod,193,640,2670,4,2,NA,NA,NA,NA,NA
-17685,162,201801,54,31,3,2018,57.66267,-165.25538,6/15/2018 12:21,21720,Pacific cod,194,670,2930,5,1,NA,NA,NA,NA,NA
-17685,162,201801,54,31,3,2018,57.66267,-165.25538,6/15/2018 12:21,21720,Pacific cod,195,370,450,2,1,NA,NA,NA,NA,NA
-17685,162,201801,54,31,3,2018,57.66267,-165.25538,6/15/2018 12:21,21720,Pacific cod,196,460,950,3,2,NA,NA,NA,NA,NA
-17685,162,201801,54,31,3,2018,57.66267,-165.25538,6/15/2018 12:21,21720,Pacific cod,197,400,545,3,2,NA,NA,NA,NA,NA
-17686,162,201801,55,31,3,2018,57.33895,-165.248365,6/15/2018 15:13,21720,Pacific cod,198,370,455,2,1,NA,NA,NA,NA,NA
-17686,162,201801,55,31,3,2018,57.33895,-165.248365,6/15/2018 15:13,21720,Pacific cod,199,640,2445,5,1,NA,NA,NA,NA,NA
-17687,162,201801,84,20,2,2018,58.65994,-167.87462,6/25/2018 7:29,21720,Pacific cod,280,440,946,3,1,NA,NA,NA,NA,NA
-17687,162,201801,84,20,2,2018,58.65994,-167.87462,6/25/2018 7:29,21720,Pacific cod,281,380,562,3,1,NA,NA,NA,NA,NA
-17687,162,201801,84,20,2,2018,58.65994,-167.87462,6/25/2018 7:29,21720,Pacific cod,282,360,438,2,2,NA,NA,NA,NA,NA
-17687,162,201801,84,20,2,2018,58.65994,-167.87462,6/25/2018 7:29,21720,Pacific cod,283,500,1376,4,2,NA,NA,NA,NA,NA
-17688,162,201801,85,20,2,2018,58.985885,-167.89562,6/25/2018 10:05,21720,Pacific cod,284,400,596,3,1,NA,NA,NA,NA,NA
-17688,162,201801,85,20,2,2018,58.985885,-167.89562,6/25/2018 10:05,21720,Pacific cod,285,500,1286,4,1,NA,NA,NA,NA,NA
-17688,162,201801,85,20,2,2018,58.985885,-167.89562,6/25/2018 10:05,21720,Pacific cod,286,640,2602,5,2,NA,NA,NA,NA,NA
-17688,162,201801,85,20,2,2018,58.985885,-167.89562,6/25/2018 10:05,21720,Pacific cod,287,260,158,1,2,NA,NA,NA,NA,NA
-17689,162,201801,86,20,2,2018,59.3203,-167.92973,6/25/2018 12:41,21720,Pacific cod,288,530,1710,5,1,NA,NA,NA,NA,NA
-17689,162,201801,86,20,2,2018,59.3203,-167.92973,6/25/2018 12:41,21720,Pacific cod,289,440,888,3,1,NA,NA,NA,NA,NA
-17689,162,201801,86,20,2,2018,59.3203,-167.92973,6/25/2018 12:41,21720,Pacific cod,290,490,1156,3,2,NA,NA,NA,NA,NA
-17689,162,201801,86,20,2,2018,59.3203,-167.92973,6/25/2018 12:41,21720,Pacific cod,291,580,1954,3,2,NA,NA,NA,NA,NA
-17690,162,201801,87,20,2,2018,59.338835,-168.54456,6/25/2018 15:02,21720,Pacific cod,292,220,84,1,1,NA,NA,NA,NA,NA
-17690,162,201801,87,20,2,2018,59.338835,-168.54456,6/25/2018 15:02,21720,Pacific cod,293,520,1356,3,2,NA,NA,NA,NA,NA
-17690,162,201801,87,20,2,2018,59.338835,-168.54456,6/25/2018 15:02,21720,Pacific cod,294,670,3552,6,2,NA,NA,NA,NA,NA
-17690,162,201801,87,20,2,2018,59.338835,-168.54456,6/25/2018 15:02,21720,Pacific cod,295,190,62,1,2,NA,NA,NA,NA,NA
-17693,162,201801,49,10,1,2018,58.334895,-164.665055,6/14/2018 11:40,21720,Pacific cod,174,360,475,3,1,NA,NA,NA,NA,NA
-17693,162,201801,49,10,1,2018,58.334895,-164.665055,6/14/2018 11:40,21720,Pacific cod,175,340,360,2,1,NA,NA,NA,NA,NA
-17693,162,201801,49,10,1,2018,58.334895,-164.665055,6/14/2018 11:40,21720,Pacific cod,176,420,690,3,2,NA,NA,NA,NA,NA
-17693,162,201801,49,10,1,2018,58.334895,-164.665055,6/14/2018 11:40,21720,Pacific cod,177,680,3690,6,2,NA,NA,NA,NA,NA
-17691,162,201801,47,10,1,2018,58.66711,-165.330625,6/14/2018 6:29,21720,Pacific cod,166,410,685,3,1,NA,NA,NA,NA,NA
-17691,162,201801,47,10,1,2018,58.66711,-165.330625,6/14/2018 6:29,21720,Pacific cod,167,370,585,2,2,NA,NA,NA,NA,NA
-17691,162,201801,47,10,1,2018,58.66711,-165.330625,6/14/2018 6:29,21720,Pacific cod,168,400,590,4,2,NA,NA,NA,NA,NA
-17691,162,201801,47,10,1,2018,58.66711,-165.330625,6/14/2018 6:29,21720,Pacific cod,169,660,3895,5,2,NA,NA,NA,NA,NA
-17692,162,201801,48,10,1,2018,58.662435,-164.667265,6/14/2018 9:04,21720,Pacific cod,170,450,750,3,1,NA,NA,NA,NA,NA
-17692,162,201801,48,10,1,2018,58.662435,-164.667265,6/14/2018 9:04,21720,Pacific cod,171,500,1310,4,1,NA,NA,NA,NA,NA
-17692,162,201801,48,10,1,2018,58.662435,-164.667265,6/14/2018 9:04,21720,Pacific cod,172,390,575,2,2,NA,NA,NA,NA,NA
-17692,162,201801,48,10,1,2018,58.662435,-164.667265,6/14/2018 9:04,21720,Pacific cod,173,340,385,2,2,NA,NA,NA,NA,NA
-17694,162,201801,50,10,1,2018,58.316225,-165.293285,6/14/2018 14:10,21720,Pacific cod,178,530,1645,3,1,NA,NA,NA,NA,NA
-17694,162,201801,50,10,1,2018,58.316225,-165.293285,6/14/2018 14:10,21720,Pacific cod,179,370,480,2,1,NA,NA,NA,NA,NA
-17694,162,201801,50,10,1,2018,58.316225,-165.293285,6/14/2018 14:10,21720,Pacific cod,180,670,2890,6,2,NA,NA,NA,NA,NA
-17694,162,201801,50,10,1,2018,58.316225,-165.293285,6/14/2018 14:10,21720,Pacific cod,181,740,3575,6,2,NA,NA,NA,NA,NA
-17695,162,201801,51,10,1,2018,58.010285,-165.260205,6/14/2018 16:31,21720,Pacific cod,182,340,355,2,1,NA,NA,NA,NA,NA
-17695,162,201801,51,10,1,2018,58.010285,-165.260205,6/14/2018 16:31,21720,Pacific cod,183,360,480,2,1,NA,NA,NA,NA,NA
-17695,162,201801,51,10,1,2018,58.010285,-165.260205,6/14/2018 16:31,21720,Pacific cod,184,350,410,2,1,NA,NA,NA,NA,NA
-17695,162,201801,51,10,1,2018,58.010285,-165.260205,6/14/2018 16:31,21720,Pacific cod,185,320,290,2,2,NA,NA,NA,NA,NA
-17696,162,201801,65,50,5,2018,55.998935,-166.407885,6/18/2018 6:59,21720,Pacific cod,229,780,5810,6,2,NA,NA,NA,NA,NA
-17696,162,201801,65,50,5,2018,55.998935,-166.407885,6/18/2018 6:59,21720,Pacific cod,230,650,3230,4,2,NA,NA,NA,NA,NA
-17697,162,201801,66,50,5,2018,56.00026,-166.98849,6/18/2018 9:36,21720,Pacific cod,231,590,2205,5,1,NA,NA,NA,NA,NA
-17697,162,201801,66,50,5,2018,56.00026,-166.98849,6/18/2018 9:36,21720,Pacific cod,232,580,1805,5,2,NA,NA,NA,NA,NA
-17697,162,201801,66,50,5,2018,56.00026,-166.98849,6/18/2018 9:36,21720,Pacific cod,233,700,3935,6,2,NA,NA,NA,NA,NA
-17697,162,201801,66,50,5,2018,56.00026,-166.98849,6/18/2018 9:36,21720,Pacific cod,234,610,2605,4,1,NA,NA,NA,NA,NA
-17698,162,201801,67,50,5,2018,55.997225,-167.61194,6/18/2018 12:33,21720,Pacific cod,235,660,3260,5,1,NA,NA,NA,NA,NA
-17698,162,201801,67,50,5,2018,55.997225,-167.61194,6/18/2018 12:33,21720,Pacific cod,236,510,1525,4,2,NA,NA,NA,NA,NA
-17698,162,201801,67,50,5,2018,55.997225,-167.61194,6/18/2018 12:33,21720,Pacific cod,237,620,2735,5,2,NA,NA,NA,NA,NA
-17699,162,201801,68,50,5,2018,55.998635,-168.22242,6/18/2018 15:22,21720,Pacific cod,238,640,2730,5,1,NA,NA,NA,NA,NA
-17699,162,201801,68,50,5,2018,55.998635,-168.22242,6/18/2018 15:22,21720,Pacific cod,239,420,835,3,2,NA,NA,NA,NA,NA
-17699,162,201801,68,50,5,2018,55.998635,-168.22242,6/18/2018 15:22,21720,Pacific cod,240,670,3240,5,2,NA,NA,NA,NA,NA
-17699,162,201801,68,50,5,2018,55.998635,-168.22242,6/18/2018 15:22,21720,Pacific cod,241,940,10390,8,2,NA,NA,NA,NA,NA
-17701,162,201801,69,50,5,2018,55.67129,-168.207985,6/19/2018 7:05,21720,Pacific cod,242,620,2685,4,1,NA,NA,NA,NA,NA
-17701,162,201801,69,50,5,2018,55.67129,-168.207985,6/19/2018 7:05,21720,Pacific cod,243,450,1015,3,1,NA,NA,NA,NA,NA
-17701,162,201801,69,50,5,2018,55.67129,-168.207985,6/19/2018 7:05,21720,Pacific cod,244,560,2345,4,2,NA,NA,NA,NA,NA
-17701,162,201801,69,50,5,2018,55.67129,-168.207985,6/19/2018 7:05,21720,Pacific cod,245,500,1305,3,2,NA,NA,NA,NA,NA
-17702,162,201801,70,50,5,2018,55.66829,-167.59816,6/19/2018 9:52,21720,Pacific cod,246,560,1890,3,1,NA,NA,NA,NA,NA
-17702,162,201801,70,50,5,2018,55.66829,-167.59816,6/19/2018 9:52,21720,Pacific cod,247,570,2015,5,2,NA,NA,NA,NA,NA
-17702,162,201801,70,50,5,2018,55.66829,-167.59816,6/19/2018 9:52,21720,Pacific cod,248,890,8420,7,2,NA,NA,NA,NA,NA
-17702,162,201801,70,50,5,2018,55.66829,-167.59816,6/19/2018 9:52,21720,Pacific cod,249,600,2420,6,2,NA,NA,NA,NA,NA
-17703,162,201801,71,50,5,2018,55.66557,-166.98954,6/19/2018 12:26,21720,Pacific cod,250,650,3080,5,2,NA,NA,NA,NA,NA
-17703,162,201801,71,50,5,2018,55.66557,-166.98954,6/19/2018 12:26,21720,Pacific cod,251,610,2475,5,2,NA,NA,NA,NA,NA
-17703,162,201801,71,50,5,2018,55.66557,-166.98954,6/19/2018 12:26,21720,Pacific cod,252,400,655,3,2,NA,NA,NA,NA,NA
-17706,162,201801,43,20,2,2018,59.630175,-165.96867,6/13/2018 8:02,21720,Pacific cod,150,530,1480,4,1,NA,NA,NA,NA,NA
-17706,162,201801,43,20,2,2018,59.630175,-165.96867,6/13/2018 8:02,21720,Pacific cod,151,490,1502,3,1,NA,NA,NA,NA,NA
